path,class_index
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (1305).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (1306).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (1307).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (1308).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (1309).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (131).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (132).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (133).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (134).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (135).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (136).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (137).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (138).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (139).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (14).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (140).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (141).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (142).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (143).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (144).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (145).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (146).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (147).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (148).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (149).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (15).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (150).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (151).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (152).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (153).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (154).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (155).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (156).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (157).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (158).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (159).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (16).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (160).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (161).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (162).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (163).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (164).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (165).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (166).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (167).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (168).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (169).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (17).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (170).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (171).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (172).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (173).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (174).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (175).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (176).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (177).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (178).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (179).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (18).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (180).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (181).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (182).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (183).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (184).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (185).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (186).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (187).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (188).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (189).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (19).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (190).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (191).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (192).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (193).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (194).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (195).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (196).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (197).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (198).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (199).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (2).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (20).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (200).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (201).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (202).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (203).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (204).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (205).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (206).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (207).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (208).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (209).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (21).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (210).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (211).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (212).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (213).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (214).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (215).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (216).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (217).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (218).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (219).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (22).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (220).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (221).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (222).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (223).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (224).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (225).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (226).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (227).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (228).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (229).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (23).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (230).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (231).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (232).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (233).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (234).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (235).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (236).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (237).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (238).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (239).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (24).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (240).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (241).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (242).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (243).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (244).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (245).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (246).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (247).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (248).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (249).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (25).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (250).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (251).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (252).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (253).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (254).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (255).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (256).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (257).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (258).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (259).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (26).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (260).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (261).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (262).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (263).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (264).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (265).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (266).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (267).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (268).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (269).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (27).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (270).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (271).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (272).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (273).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (274).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (275).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (276).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (277).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (278).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (279).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (28).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (280).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (281).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (282).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (283).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (284).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (285).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (286).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (287).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (288).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (289).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (29).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (290).png,0
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/non-bleeding/Images/img- (291).png,0
